person,offer completed,offer received,offer viewed,transaction,transaction amount,reward given,transaction amount under offer,transactions completed under offer,email,mobile,social,web,bogo,discount,informational,difficulty,duration,age,income,offers viewed ratio,offers completed ratio,transactions ratio,F,M,O,cluster
4114.0,3.0,4.0,4.0,7.0,124.82000000000001,14.0,81.55,5.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,7.5,6.75,89.0,65000.0,1.0,0.75,0.7142857142857143,1.0,0.0,0.0,2
4115.0,2.0,5.0,5.0,14.0,31.28,4.0,31.28,14.0,5.0,4.0,0.0,5.0,0.0,5.0,0.0,12.0,7.6,55.0,64000.0,1.0,0.4,1.0,0.0,0.0,0.0,3
4116.0,1.0,2.0,2.0,5.0,88.75999999999999,10.0,42.19,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,5.0,84.0,82000.0,1.0,0.5,0.6,0.0,1.0,0.0,4
4117.0,2.0,6.0,5.0,5.0,26.199999999999996,15.0,26.199999999999996,5.0,6.0,6.0,5.0,4.0,4.0,2.0,0.0,9.166666666666666,7.666666666666667,57.0,70000.0,0.8333333333333334,0.3333333333333333,1.0,0.0,1.0,0.0,5
4118.0,3.0,5.0,1.0,8.0,106.03999999999999,12.0,15.88,2.0,5.0,5.0,2.0,5.0,2.0,2.0,1.0,6.0,6.6,63.0,49000.0,0.2,0.6,0.25,0.0,1.0,0.0,9
4119.0,3.0,5.0,5.0,11.0,184.78,10.0,139.36,8.0,5.0,5.0,4.0,4.0,1.0,2.0,2.0,4.4,5.8,63.0,70000.0,1.0,0.6,0.7272727272727273,1.0,0.0,0.0,7
4120.0,3.0,5.0,5.0,22.0,152.28,8.0,152.28,22.0,5.0,5.0,4.0,4.0,1.0,4.0,0.0,8.8,7.6,46.0,38000.0,1.0,0.6,1.0,0.0,1.0,0.0,3
4121.0,2.0,4.0,3.0,7.0,19.0,8.0,19.0,7.0,4.0,4.0,3.0,4.0,3.0,1.0,0.0,6.75,6.0,68.0,32000.0,0.75,0.5,1.0,0.0,1.0,0.0,5
4122.0,1.0,6.0,5.0,4.0,71.73,5.0,41.84,2.0,6.0,5.0,3.0,5.0,2.0,2.0,2.0,6.666666666666667,5.666666666666667,49.0,73000.0,0.8333333333333334,0.16666666666666666,0.5,0.0,1.0,0.0,5
4123.0,4.0,5.0,2.0,5.0,116.15,20.0,67.02,3.0,5.0,4.0,3.0,3.0,1.0,3.0,1.0,9.4,6.8,83.0,82000.0,0.4,0.8,0.6,1.0,0.0,0.0,2
4124.0,1.0,4.0,3.0,3.0,71.01,2.0,30.59,1.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,5.0,6.0,61.0,72000.0,0.75,0.25,0.3333333333333333,1.0,0.0,0.0,10
4125.0,2.0,4.0,1.0,7.0,90.45,4.0,7.4,1.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,10.0,6.75,51.0,56000.0,0.25,0.5,0.14285714285714285,1.0,0.0,0.0,9
4126.0,0.0,4.0,2.0,10.0,35.03,0.0,19.66,6.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,7.5,5.75,29.0,43000.0,0.5,0.0,0.6,0.0,1.0,0.0,9
4127.0,4.0,5.0,3.0,9.0,214.53000000000003,22.0,108.74000000000001,5.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,6.0,5.6,65.0,104000.0,0.6,0.8,0.5555555555555556,0.0,1.0,0.0,7
4128.0,3.0,4.0,2.0,3.0,81.38,12.0,27.1,1.0,4.0,3.0,2.0,4.0,2.0,2.0,0.0,10.0,8.0,61.0,98000.0,0.5,0.75,0.3333333333333333,1.0,0.0,0.0,2
4129.0,3.0,4.0,2.0,12.0,85.64999999999999,14.0,37.88,4.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,10.0,7.25,46.0,34000.0,0.5,0.75,0.3333333333333333,0.0,1.0,0.0,9
4130.0,1.0,5.0,5.0,17.0,57.60000000000001,5.0,43.580000000000005,14.0,5.0,4.0,2.0,3.0,1.0,1.0,3.0,5.0,5.4,55.0,64000.0,1.0,0.2,0.8235294117647058,0.0,0.0,0.0,10
4131.0,0.0,2.0,1.0,7.0,16.56,0.0,3.57,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,5.5,55.0,64000.0,0.5,0.0,0.2857142857142857,0.0,0.0,0.0,4
4132.0,3.0,6.0,5.0,17.0,43.86000000000001,9.0,41.03,15.0,6.0,5.0,4.0,5.0,2.0,3.0,1.0,9.166666666666666,7.5,22.0,46000.0,0.8333333333333334,0.5,0.8823529411764706,0.0,1.0,0.0,3
4133.0,3.0,3.0,2.0,17.0,232.51,17.0,193.57,13.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,8.333333333333334,8.0,52.0,58000.0,0.6666666666666666,1.0,0.7647058823529411,1.0,0.0,0.0,2
4134.0,3.0,4.0,3.0,16.0,58.44,10.0,58.44,16.0,4.0,3.0,3.0,4.0,1.0,3.0,0.0,10.5,8.0,33.0,51000.0,0.75,0.75,1.0,0.0,1.0,0.0,3
4135.0,0.0,5.0,2.0,6.0,17.68,0.0,9.770000000000001,3.0,5.0,5.0,3.0,5.0,3.0,2.0,0.0,5.8,6.6,53.0,50000.0,0.4,0.0,0.5,0.0,1.0,0.0,5
4136.0,3.0,5.0,4.0,11.0,310.06,17.0,176.67000000000002,6.0,5.0,5.0,3.0,3.0,2.0,1.0,2.0,5.0,6.2,55.0,97000.0,0.8,0.6,0.5454545454545454,0.0,1.0,0.0,7
4137.0,1.0,4.0,3.0,3.0,72.32,3.0,72.32,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,5.0,49.0,109000.0,0.75,0.25,1.0,0.0,1.0,0.0,10
4138.0,3.0,4.0,2.0,4.0,66.98,13.0,36.59,2.0,4.0,4.0,2.0,4.0,3.0,1.0,0.0,5.5,6.5,62.0,74000.0,0.5,0.75,0.5,0.0,1.0,0.0,2
4139.0,2.0,3.0,3.0,3.0,38.269999999999996,15.0,27.57,2.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,5.0,4.333333333333333,52.0,74000.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,4
4140.0,2.0,6.0,6.0,6.0,81.69999999999999,8.0,81.69999999999999,6.0,6.0,5.0,4.0,5.0,2.0,3.0,1.0,7.833333333333333,6.166666666666667,55.0,64000.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,5
4141.0,0.0,3.0,1.0,6.0,91.19000000000001,0.0,30.410000000000004,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,6.666666666666667,5.0,23.0,60000.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,4
4142.0,2.0,4.0,3.0,20.0,52.9,4.0,50.849999999999994,19.0,4.0,4.0,2.0,4.0,0.0,3.0,1.0,7.5,7.75,27.0,47000.0,0.75,0.5,0.95,0.0,1.0,0.0,3
4143.0,0.0,4.0,4.0,5.0,8.09,0.0,8.09,5.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.25,5.0,23.0,47000.0,1.0,0.0,1.0,0.0,1.0,0.0,10
4144.0,4.0,5.0,5.0,3.0,495.89,25.0,495.89,3.0,5.0,5.0,4.0,4.0,2.0,3.0,0.0,8.8,6.6,87.0,57000.0,1.0,0.8,1.0,0.0,1.0,0.0,1
4145.0,3.0,4.0,3.0,6.0,175.07,17.0,150.87,5.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,8.75,7.25,73.0,101000.0,0.75,0.75,0.8333333333333334,1.0,0.0,0.0,2
4146.0,3.0,4.0,4.0,12.0,192.42,15.0,129.60000000000002,8.0,4.0,3.0,1.0,3.0,2.0,1.0,1.0,7.5,6.75,37.0,54000.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,2
4147.0,0.0,6.0,3.0,14.0,40.78,0.0,40.78,14.0,6.0,6.0,3.0,4.0,3.0,2.0,1.0,7.5,7.0,20.0,36000.0,0.5,0.0,1.0,0.0,1.0,0.0,5
4148.0,0.0,3.0,3.0,2.0,19.05,0.0,9.73,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,8.333333333333334,7.0,88.0,52000.0,1.0,0.0,0.5,0.0,1.0,0.0,4
4149.0,0.0,5.0,4.0,7.0,20.580000000000002,0.0,9.7,4.0,5.0,5.0,3.0,4.0,2.0,1.0,2.0,3.4,5.2,24.0,36000.0,0.8,0.0,0.5714285714285714,0.0,0.0,1.0,8
4150.0,0.0,6.0,3.0,1.0,2.42,0.0,2.42,1.0,6.0,4.0,2.0,5.0,1.0,4.0,1.0,10.333333333333334,7.333333333333333,62.0,37000.0,0.5,0.0,1.0,1.0,0.0,0.0,5
4151.0,3.0,4.0,2.0,6.0,31.13,17.0,16.099999999999998,2.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,8.75,6.0,26.0,54000.0,0.5,0.75,0.3333333333333333,1.0,0.0,0.0,2
4152.0,5.0,6.0,6.0,12.0,240.58,31.0,240.58,12.0,6.0,6.0,4.0,4.0,3.0,2.0,1.0,6.5,6.5,67.0,85000.0,1.0,0.8333333333333334,1.0,0.0,0.0,1.0,8
4153.0,4.0,4.0,3.0,7.0,157.84,35.0,135.47,6.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,8.75,5.5,59.0,90000.0,0.75,1.0,0.8571428571428571,1.0,0.0,0.0,7
4154.0,1.0,6.0,6.0,18.0,66.48,2.0,66.48,18.0,6.0,6.0,4.0,4.0,2.0,2.0,2.0,5.833333333333333,6.0,84.0,64000.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,3
4155.0,4.0,5.0,5.0,10.0,175.10000000000002,27.0,146.64,8.0,5.0,5.0,3.0,4.0,3.0,1.0,1.0,7.0,5.6,66.0,77000.0,1.0,0.8,0.8,0.0,1.0,0.0,7
4156.0,3.0,5.0,4.0,24.0,80.55000000000003,10.0,79.96000000000002,23.0,5.0,4.0,3.0,4.0,2.0,3.0,0.0,10.4,8.2,43.0,50000.0,0.8,0.6,0.9583333333333334,0.0,1.0,0.0,3
4157.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,2.0,0.0,11.25,8.0,83.0,110000.0,0.75,0.0,-1.0,0.0,1.0,0.0,6
4158.0,4.0,4.0,4.0,12.0,175.6,32.0,175.6,12.0,4.0,4.0,3.0,1.0,3.0,1.0,0.0,10.0,7.0,50.0,63000.0,1.0,1.0,1.0,0.0,1.0,0.0,2
4159.0,0.0,4.0,1.0,5.0,7.66,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,3.0,1.0,15.0,8.5,37.0,42000.0,0.25,0.0,0.0,0.0,1.0,0.0,9
4160.0,1.0,4.0,2.0,13.0,46.83,5.0,29.47,8.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,8.75,6.5,51.0,69000.0,0.5,0.25,0.6153846153846154,0.0,1.0,0.0,9
4161.0,3.0,4.0,4.0,7.0,190.96999999999997,17.0,100.48,4.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,6.25,5.5,68.0,114000.0,1.0,0.75,0.5714285714285714,1.0,0.0,0.0,2
4162.0,1.0,2.0,2.0,17.0,152.40000000000003,5.0,142.50000000000003,14.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,7.5,6.0,69.0,39000.0,1.0,0.5,0.8235294117647058,0.0,1.0,0.0,4
4163.0,0.0,4.0,2.0,3.0,13.36,0.0,9.47,2.0,4.0,4.0,2.0,4.0,2.0,2.0,0.0,7.5,8.5,26.0,70000.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,9
4164.0,3.0,5.0,3.0,4.0,112.7,22.0,112.7,4.0,5.0,5.0,4.0,3.0,2.0,3.0,0.0,9.4,7.6,63.0,120000.0,0.6,0.6,1.0,0.0,1.0,0.0,2
4165.0,5.0,6.0,5.0,11.0,287.65,14.0,253.28999999999996,10.0,6.0,6.0,4.0,6.0,1.0,4.0,1.0,7.0,7.166666666666667,55.0,98000.0,0.8333333333333334,0.8333333333333334,0.9090909090909091,0.0,1.0,0.0,7
4166.0,2.0,3.0,3.0,4.0,94.41999999999999,15.0,43.42,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,8.333333333333334,5.666666666666667,58.0,116000.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,2
4167.0,2.0,2.0,2.0,5.0,141.76999999999998,15.0,84.53,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,15.0,7.5,75.0,118000.0,1.0,1.0,0.6,1.0,0.0,0.0,2
4168.0,6.0,6.0,3.0,15.0,157.14,44.0,122.72,12.0,6.0,6.0,4.0,2.0,4.0,2.0,0.0,10.0,7.0,54.0,50000.0,0.5,1.0,0.8,1.0,0.0,0.0,7
4169.0,6.0,6.0,5.0,23.0,274.56,31.0,274.56,23.0,6.0,6.0,5.0,5.0,3.0,3.0,0.0,9.166666666666666,7.333333333333333,25.0,50000.0,0.8333333333333334,1.0,1.0,0.0,1.0,0.0,3
4170.0,1.0,4.0,3.0,11.0,22.770000000000003,3.0,20.500000000000004,9.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,4.25,5.5,55.0,64000.0,0.75,0.25,0.8181818181818182,0.0,0.0,0.0,10
4171.0,2.0,4.0,3.0,7.0,116.38999999999999,8.0,99.92999999999999,6.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,8.0,7.0,40.0,75000.0,0.75,0.5,0.8571428571428571,1.0,0.0,0.0,2
4172.0,3.0,6.0,6.0,22.0,60.92,9.0,60.92,22.0,6.0,6.0,5.0,5.0,2.0,3.0,1.0,7.5,7.666666666666667,55.0,64000.0,1.0,0.5,1.0,0.0,0.0,0.0,3
4173.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0,1.0,1.0,6.0,5.8,76.0,103000.0,0.8,0.0,-1.0,1.0,0.0,0.0,6
4174.0,0.0,3.0,3.0,1.0,14.38,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,9.0,7.333333333333333,71.0,60000.0,1.0,0.0,0.0,1.0,0.0,0.0,6
4175.0,2.0,3.0,2.0,10.0,106.96000000000001,13.0,80.62,7.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,5.666666666666667,6.0,57.0,49000.0,0.6666666666666666,0.6666666666666666,0.7,1.0,0.0,0.0,4
4176.0,4.0,6.0,4.0,4.0,115.67000000000002,12.0,56.8,2.0,6.0,5.0,3.0,5.0,2.0,4.0,0.0,10.333333333333334,7.166666666666667,68.0,111000.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.0,7
4177.0,0.0,5.0,3.0,5.0,21.26,0.0,4.85,2.0,5.0,4.0,3.0,3.0,1.0,2.0,2.0,7.0,5.6,29.0,53000.0,0.6,0.0,0.4,1.0,0.0,0.0,10
4178.0,3.0,5.0,3.0,8.0,180.0,13.0,121.47,5.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,6.4,6.2,51.0,85000.0,0.6,0.6,0.625,1.0,0.0,0.0,2
4179.0,1.0,4.0,2.0,15.0,89.71,10.0,67.77,10.0,4.0,4.0,2.0,3.0,2.0,0.0,2.0,5.0,5.0,39.0,31000.0,0.5,0.25,0.6666666666666666,1.0,0.0,0.0,10
4180.0,0.0,5.0,3.0,3.0,7.19,0.0,0.0,0.0,5.0,5.0,4.0,2.0,1.0,1.0,3.0,3.4,4.8,58.0,34000.0,0.6,0.0,0.0,0.0,1.0,0.0,10
4181.0,1.0,4.0,3.0,1.0,24.87,3.0,24.87,1.0,4.0,4.0,3.0,4.0,2.0,1.0,1.0,6.75,5.25,73.0,89000.0,0.75,0.25,1.0,1.0,0.0,0.0,10
4182.0,0.0,3.0,3.0,3.0,57.42,0.0,13.83,1.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,3.3333333333333335,4.333333333333333,74.0,59000.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,4
4183.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,5.0,3.0,3.0,0.0,7.833333333333333,7.166666666666667,56.0,57000.0,1.0,0.0,-1.0,0.0,1.0,0.0,6
4184.0,3.0,5.0,2.0,4.0,117.62,20.0,78.59,3.0,5.0,4.0,3.0,4.0,2.0,1.0,2.0,7.0,5.4,68.0,93000.0,0.4,0.6,0.75,1.0,0.0,0.0,10
4185.0,3.0,3.0,2.0,17.0,53.239999999999995,11.0,38.4,13.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,6.333333333333333,6.333333333333333,50.0,57000.0,0.6666666666666666,1.0,0.7647058823529411,0.0,1.0,0.0,3
4186.0,2.0,2.0,2.0,11.0,133.25000000000003,8.0,49.519999999999996,5.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,13.5,8.5,63.0,54000.0,1.0,1.0,0.45454545454545453,1.0,0.0,0.0,2
4187.0,1.0,5.0,3.0,2.0,51.769999999999996,3.0,34.57,1.0,5.0,4.0,3.0,4.0,1.0,4.0,0.0,10.8,7.6,53.0,119000.0,0.6,0.2,0.5,1.0,0.0,0.0,9
4188.0,1.0,5.0,5.0,13.0,273.76,10.0,273.76,13.0,5.0,5.0,4.0,2.0,1.0,0.0,4.0,2.0,3.6,67.0,80000.0,1.0,0.2,1.0,0.0,1.0,0.0,10
4189.0,4.0,5.0,5.0,9.0,137.75,35.0,137.75,9.0,5.0,4.0,4.0,4.0,3.0,2.0,0.0,11.4,6.8,63.0,53000.0,1.0,0.8,1.0,0.0,1.0,0.0,7
4190.0,0.0,6.0,4.0,7.0,26.64,0.0,15.690000000000001,6.0,6.0,5.0,4.0,5.0,2.0,3.0,1.0,8.666666666666666,6.166666666666667,23.0,54000.0,0.6666666666666666,0.0,0.8571428571428571,0.0,1.0,0.0,5
4191.0,2.0,3.0,2.0,11.0,101.18999999999998,10.0,62.43,7.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,3.3333333333333335,5.0,52.0,44000.0,0.6666666666666666,0.6666666666666666,0.6363636363636364,1.0,0.0,0.0,4
4192.0,0.0,5.0,3.0,7.0,5.640000000000001,0.0,4.970000000000001,6.0,5.0,5.0,3.0,4.0,3.0,2.0,0.0,8.0,7.2,41.0,37000.0,0.6,0.0,0.8571428571428571,1.0,0.0,0.0,5
4193.0,6.0,6.0,5.0,13.0,199.99999999999997,21.0,187.28,12.0,6.0,4.0,2.0,6.0,1.0,5.0,0.0,12.5,8.166666666666666,53.0,55000.0,0.8333333333333334,1.0,0.9230769230769231,1.0,0.0,0.0,7
4194.0,1.0,4.0,4.0,6.0,18.11,3.0,13.1,5.0,4.0,4.0,4.0,3.0,1.0,3.0,0.0,9.25,8.5,33.0,59000.0,1.0,0.25,0.8333333333333334,0.0,1.0,0.0,5
4195.0,4.0,5.0,5.0,12.0,299.09000000000003,12.0,299.09000000000003,12.0,5.0,5.0,4.0,4.0,1.0,3.0,1.0,6.4,6.4,50.0,99000.0,1.0,0.8,1.0,1.0,0.0,0.0,7
4196.0,4.0,5.0,4.0,10.0,208.13000000000002,15.0,208.13000000000002,10.0,5.0,5.0,4.0,5.0,2.0,2.0,1.0,5.4,6.2,58.0,76000.0,0.8,0.8,1.0,1.0,0.0,0.0,7
4197.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,11.0,8.5,55.0,64000.0,1.0,0.0,-1.0,0.0,0.0,0.0,6
4198.0,2.0,4.0,4.0,7.0,31.67,5.0,31.67,7.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,6.75,6.75,66.0,71000.0,1.0,0.5,1.0,0.0,1.0,0.0,10
4199.0,6.0,6.0,4.0,9.0,268.16,42.0,235.40999999999997,8.0,6.0,4.0,4.0,5.0,3.0,3.0,0.0,13.333333333333334,7.833333333333333,68.0,105000.0,0.6666666666666666,1.0,0.8888888888888888,0.0,1.0,0.0,7
4200.0,1.0,3.0,1.0,3.0,62.650000000000006,5.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,8.333333333333334,6.666666666666667,61.0,82000.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,4
4201.0,1.0,5.0,2.0,9.0,34.46,5.0,13.079999999999998,4.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,8.0,6.8,56.0,67000.0,0.4,0.2,0.4444444444444444,1.0,0.0,0.0,9
4202.0,3.0,4.0,4.0,8.0,86.64,13.0,78.08999999999999,7.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,4.25,5.0,50.0,51000.0,1.0,0.75,0.875,0.0,1.0,0.0,10
4203.0,0.0,5.0,4.0,11.0,35.25,0.0,15.83,8.0,5.0,5.0,2.0,3.0,0.0,2.0,3.0,4.0,4.8,71.0,67000.0,0.8,0.0,0.7272727272727273,0.0,1.0,0.0,10
4204.0,3.0,5.0,3.0,10.0,203.95,25.0,203.95,10.0,5.0,5.0,3.0,3.0,3.0,0.0,2.0,5.0,5.4,87.0,72000.0,0.6,0.6,1.0,1.0,0.0,0.0,7
4205.0,0.0,2.0,2.0,12.0,37.089999999999996,0.0,22.11,7.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,10.0,6.0,61.0,60000.0,1.0,0.0,0.5833333333333334,1.0,0.0,0.0,4
4206.0,1.0,4.0,1.0,8.0,19.78,2.0,10.5,5.0,4.0,2.0,1.0,4.0,0.0,4.0,0.0,15.0,9.25,33.0,43000.0,0.25,0.25,0.625,0.0,1.0,0.0,9
4207.0,2.0,5.0,1.0,5.0,21.22,10.0,5.68,1.0,5.0,2.0,1.0,5.0,2.0,3.0,0.0,14.0,8.4,23.0,53000.0,0.2,0.4,0.2,0.0,1.0,0.0,9
4208.0,3.0,3.0,2.0,8.0,137.88,9.0,137.88,8.0,3.0,2.0,2.0,3.0,0.0,3.0,0.0,13.333333333333334,10.0,50.0,73000.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,2
4209.0,2.0,5.0,5.0,16.0,42.38,8.0,42.379999999999995,16.0,5.0,5.0,4.0,3.0,4.0,1.0,0.0,7.4,6.6,36.0,31000.0,1.0,0.4,1.0,0.0,1.0,0.0,3
4210.0,3.0,4.0,1.0,7.0,64.25,12.0,41.519999999999996,4.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,8.75,7.75,66.0,37000.0,0.25,0.75,0.5714285714285714,0.0,1.0,0.0,9
4211.0,0.0,5.0,4.0,5.0,16.22,0.0,11.98,3.0,5.0,5.0,4.0,5.0,3.0,1.0,1.0,4.4,5.2,55.0,64000.0,0.8,0.0,0.6,0.0,0.0,0.0,5
4212.0,0.0,4.0,2.0,3.0,3.8800000000000003,0.0,3.8800000000000003,3.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,4.25,5.25,23.0,35000.0,0.5,0.0,1.0,0.0,1.0,0.0,10
4213.0,3.0,5.0,2.0,5.0,108.98,17.0,88.99,4.0,5.0,3.0,1.0,4.0,1.0,3.0,1.0,12.0,7.6,48.0,84000.0,0.4,0.6,0.8,1.0,0.0,0.0,2
4214.0,0.0,5.0,3.0,5.0,9.09,0.0,4.92,3.0,5.0,4.0,1.0,4.0,2.0,1.0,2.0,6.0,6.2,60.0,49000.0,0.6,0.0,0.6,0.0,1.0,0.0,10
4215.0,5.0,5.0,5.0,10.0,214.17000000000002,24.0,214.17000000000004,10.0,5.0,5.0,1.0,5.0,3.0,2.0,0.0,8.0,6.6,53.0,74000.0,1.0,1.0,1.0,1.0,0.0,0.0,7
4216.0,1.0,5.0,0.0,2.0,34.04,2.0,0.0,0.0,5.0,3.0,1.0,4.0,1.0,3.0,1.0,12.0,7.6,68.0,84000.0,0.0,0.2,0.0,1.0,0.0,0.0,9
4217.0,0.0,4.0,4.0,1.0,11.55,0.0,11.55,1.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,3.75,6.0,77.0,54000.0,1.0,0.0,1.0,0.0,1.0,0.0,10
4218.0,3.0,4.0,4.0,7.0,157.07999999999998,17.0,112.66,5.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,6.25,5.5,54.0,81000.0,1.0,0.75,0.7142857142857143,1.0,0.0,0.0,2
4219.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,4.0,3.0,2.0,1.0,9.166666666666666,7.5,55.0,64000.0,0.8333333333333334,0.0,-1.0,0.0,0.0,0.0,6
4220.0,1.0,5.0,4.0,11.0,33.69,3.0,30.460000000000004,10.0,5.0,5.0,3.0,5.0,0.0,4.0,1.0,7.4,7.6,55.0,64000.0,0.8,0.2,0.9090909090909091,0.0,0.0,0.0,5
4221.0,2.0,5.0,4.0,4.0,132.64999999999998,8.0,93.92,3.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,8.4,7.0,57.0,97000.0,0.8,0.4,0.75,1.0,0.0,0.0,2
4222.0,0.0,5.0,5.0,6.0,13.250000000000002,0.0,0.23,1.0,5.0,4.0,3.0,4.0,3.0,2.0,0.0,11.0,7.8,55.0,64000.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,5
4223.0,2.0,3.0,3.0,11.0,146.98000000000002,5.0,137.16,10.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,5.666666666666667,7.0,47.0,54000.0,1.0,0.6666666666666666,0.9090909090909091,1.0,0.0,0.0,2
4224.0,2.0,5.0,2.0,5.0,105.18999999999998,20.0,88.97999999999999,4.0,5.0,5.0,2.0,4.0,2.0,0.0,3.0,4.0,4.8,85.0,90000.0,0.4,0.4,0.8,1.0,0.0,0.0,10
4225.0,0.0,4.0,2.0,5.0,11.459999999999999,0.0,2.7800000000000002,2.0,4.0,4.0,2.0,4.0,3.0,0.0,1.0,5.0,5.25,67.0,75000.0,0.5,0.0,0.4,0.0,1.0,0.0,10
4226.0,3.0,4.0,2.0,18.0,62.51,10.0,42.83,13.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,8.0,7.0,41.0,41000.0,0.5,0.75,0.7222222222222222,1.0,0.0,0.0,3
4227.0,1.0,4.0,2.0,5.0,29.599999999999998,2.0,20.02,3.0,4.0,3.0,2.0,4.0,2.0,2.0,0.0,10.0,8.0,72.0,54000.0,0.5,0.25,0.6,0.0,1.0,0.0,9
4228.0,0.0,4.0,4.0,10.0,23.84,0.0,12.419999999999998,8.0,4.0,4.0,3.0,2.0,3.0,0.0,1.0,6.25,5.5,55.0,64000.0,1.0,0.0,0.8,0.0,0.0,0.0,10
4229.0,3.0,6.0,5.0,3.0,49.86,18.0,49.86,3.0,6.0,6.0,4.0,4.0,3.0,2.0,1.0,7.0,6.0,49.0,82000.0,0.8333333333333334,0.5,1.0,0.0,1.0,0.0,5
4230.0,1.0,4.0,3.0,11.0,40.88,3.0,38.480000000000004,10.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,6.75,5.5,55.0,64000.0,0.75,0.25,0.9090909090909091,0.0,0.0,0.0,10
4231.0,3.0,6.0,1.0,8.0,201.78,20.0,77.38,3.0,6.0,4.0,2.0,6.0,2.0,2.0,2.0,9.166666666666666,6.333333333333333,50.0,82000.0,0.16666666666666666,0.5,0.375,1.0,0.0,0.0,2
4232.0,1.0,4.0,3.0,6.0,15.690000000000001,3.0,15.690000000000001,6.0,4.0,3.0,2.0,4.0,1.0,3.0,0.0,10.5,7.25,55.0,64000.0,0.75,0.25,1.0,0.0,0.0,0.0,9
4233.0,2.0,3.0,3.0,14.0,208.69,5.0,121.98,9.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,5.666666666666667,7.0,68.0,59000.0,1.0,0.6666666666666666,0.6428571428571429,1.0,0.0,0.0,2
